method,seed,epoch_eff,split,acc,top5,loss
scratch_t2,44,63.0,T2_shortcut_masked,0.612,0.854,1.6039129266738892
scratch_t2,44,63.0,T2_shortcut_normal,0.498,0.786,2.184651840209961
scratch_t2,44,64.0,T1_all,0.59425,0.86675,1.710863926887512
scratch_t2,44,64.0,T2_nonshortcut_normal,0.7053333333333334,0.9086666666666666,1.2299609115918477
scratch_t2,44,64.0,T2_shortcut_masked,0.588,0.85,1.67590313911438
scratch_t2,44,64.0,T2_shortcut_normal,0.478,0.778,2.275098403930664
scratch_t2,44,65.0,T1_all,0.59275,0.8675,1.7016578211784363
scratch_t2,44,65.0,T2_nonshortcut_normal,0.7033333333333334,0.9093333333333333,1.2327557163238525
scratch_t2,44,65.0,T2_shortcut_masked,0.588,0.86,1.6441977071762084
scratch_t2,44,65.0,T2_shortcut_normal,0.492,0.772,2.2152100591659547
scratch_t2,44,66.0,T1_all,0.5955,0.8675,1.6938465337753297
scratch_t2,44,66.0,T2_nonshortcut_normal,0.7006666666666667,0.9073333333333333,1.2459595874150593
scratch_t2,44,66.0,T2_shortcut_masked,0.584,0.846,1.6754128122329712
scratch_t2,44,66.0,T2_shortcut_normal,0.478,0.764,2.255824140548706
scratch_t2,44,67.0,T1_all,0.5925,0.865,1.7050447807312012
scratch_t2,44,67.0,T2_nonshortcut_normal,0.7026666666666667,0.9106666666666666,1.2273839790026346
scratch_t2,44,67.0,T2_shortcut_masked,0.594,0.856,1.6370988540649414
scratch_t2,44,67.0,T2_shortcut_normal,0.494,0.782,2.1684660491943357
scratch_t2,44,68.0,T1_all,0.59575,0.868,1.7083350310325622
scratch_t2,44,68.0,T2_nonshortcut_normal,0.7093333333333334,0.91,1.2378963128725688
scratch_t2,44,68.0,T2_shortcut_masked,0.59,0.868,1.6095603160858154
scratch_t2,44,68.0,T2_shortcut_normal,0.494,0.78,2.19163640499115
scratch_t2,44,69.0,T1_all,0.5935,0.87,1.7011384353637695
scratch_t2,44,69.0,T2_nonshortcut_normal,0.694,0.9073333333333333,1.2549961837132773
scratch_t2,44,69.0,T2_shortcut_masked,0.6,0.852,1.6258366155624389
scratch_t2,44,69.0,T2_shortcut_normal,0.486,0.782,2.2057353658676147
scratch_t2,44,70.0,T1_all,0.594,0.86625,1.707700783252716
scratch_t2,44,70.0,T2_nonshortcut_normal,0.7026666666666667,0.9126666666666666,1.2157974672317504
scratch_t2,44,70.0,T2_shortcut_masked,0.576,0.85,1.676121826171875
scratch_t2,44,70.0,T2_shortcut_normal,0.482,0.776,2.231818581581116
scratch_t2,44,71.0,T1_all,0.59525,0.86725,1.718914960861206
scratch_t2,44,71.0,T2_nonshortcut_normal,0.7033333333333334,0.9073333333333333,1.2395459825197856
scratch_t2,44,71.0,T2_shortcut_masked,0.618,0.868,1.5348640689849853
scratch_t2,44,71.0,T2_shortcut_normal,0.504,0.786,2.1007354354858396
scratch_t2,44,72.0,T1_all,0.59775,0.87075,1.6971974482536316
scratch_t2,44,72.0,T2_nonshortcut_normal,0.7033333333333334,0.9113333333333333,1.229031826178233
scratch_t2,44,72.0,T2_shortcut_masked,0.574,0.85,1.6949604110717773
scratch_t2,44,72.0,T2_shortcut_normal,0.48,0.772,2.3064300317764284
scratch_t2,44,73.0,T1_all,0.5965,0.86875,1.7007433052062988
scratch_t2,44,73.0,T2_nonshortcut_normal,0.6946666666666667,0.9073333333333333,1.2566549159685771
scratch_t2,44,73.0,T2_shortcut_masked,0.604,0.852,1.6049050455093383
scratch_t2,44,73.0,T2_shortcut_normal,0.496,0.782,2.174191903114319
scratch_t2,44,74.0,T1_all,0.596,0.86675,1.704110059261322
scratch_t2,44,74.0,T2_nonshortcut_normal,0.698,0.9066666666666666,1.2614658064842224
scratch_t2,44,74.0,T2_shortcut_masked,0.588,0.856,1.6577071390151978
scratch_t2,44,74.0,T2_shortcut_normal,0.484,0.782,2.222681282997131
scratch_t2,44,75.0,T1_all,0.58775,0.86525,1.7210004844665527
scratch_t2,44,75.0,T2_nonshortcut_normal,0.7053333333333334,0.9126666666666666,1.2062377433776856
scratch_t2,44,75.0,T2_shortcut_masked,0.618,0.872,1.5287853603363037
scratch_t2,44,75.0,T2_shortcut_normal,0.526,0.804,2.060295516014099
scratch_t2,44,76.0,T1_all,0.59575,0.8655,1.7087139015197754
scratch_t2,44,76.0,T2_nonshortcut_normal,0.6913333333333334,0.9053333333333333,1.2828570911089578
scratch_t2,44,76.0,T2_shortcut_masked,0.598,0.86,1.6220829191207886
scratch_t2,44,76.0,T2_shortcut_normal,0.492,0.786,2.186204345703125
scratch_t2,44,77.0,T1_all,0.5955,0.865,1.6952215070724488
scratch_t2,44,77.0,T2_nonshortcut_normal,0.7013333333333334,0.9093333333333333,1.218325900554657
scratch_t2,44,77.0,T2_shortcut_masked,0.582,0.852,1.6787573709487915
scratch_t2,44,77.0,T2_shortcut_normal,0.476,0.77,2.2505242471694946
scratch_t2,44,78.0,T1_all,0.5945,0.871,1.6920540652275085
scratch_t2,44,78.0,T2_nonshortcut_normal,0.694,0.908,1.2602028783162436
scratch_t2,44,78.0,T2_shortcut_masked,0.598,0.862,1.6167764444351196
scratch_t2,44,78.0,T2_shortcut_normal,0.486,0.77,2.213371908187866
scratch_t2,44,79.0,T1_all,0.59625,0.8715,1.7018678755760193
scratch_t2,44,79.0,T2_nonshortcut_normal,0.702,0.9073333333333333,1.2430700856844583
scratch_t2,44,79.0,T2_shortcut_masked,0.602,0.854,1.647475202560425
scratch_t2,44,79.0,T2_shortcut_normal,0.48,0.78,2.2304297733306884
scratch_t2,44,80.0,T1_all,0.594,0.8635,1.7168321356773377
scratch_t2,44,80.0,T2_nonshortcut_normal,0.7026666666666667,0.9126666666666666,1.219073202610016
scratch_t2,44,80.0,T2_shortcut_masked,0.606,0.864,1.5753429279327393
